,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
1692,1800_02,Earth,True,G/283/S,55 Cancri e,10,False,0,0,0,0,0,Nelle Goffey,False
1693,1800_03,Earth,True,G/283/S,TRAPPIST-1e,0,False,0,0,0,0,0,Vick Goffey,False
1694,1800_04,Earth,False,G/283/S,TRAPPIST-1e,0,False,0,0,0,0,0,Annah Morsentley,True
1695,1800_05,Earth,True,G/283/S,TRAPPIST-1e,1,False,0,0,0,0,0,Wandy Goffey,True
1696,1802_01,Earth,False,E/109/P,TRAPPIST-1e,33,False,0,0,2,787,1,Alley Brantuarez,False
1697,1803_01,Earth,False,F/354/P,55 Cancri e,23,False,0,169,0,553,0,Nelsie Puckley,False
1698,1804_01,Mars,True,F/355/P,TRAPPIST-1e,5,False,0,0,0,0,0,Minies Curle,True
1699,1805_01,Earth,True,G/284/S,TRAPPIST-1e,24,False,0,0,0,0,0,Doryn Bradlerson,True
1700,1806_01,Mars,False,E/138/S,TRAPPIST-1e,26,False,0,0,0,0,0,Goos Hotte,False
1701,1807_01,Europa,False,B/58/P,55 Cancri e,30,False,0,3722,4,140,4045,Ainor Ingetrody,False
1702,1808_01,Earth,False,F/346/S,TRAPPIST-1e,33,False,0,763,8,2,30,Rician Pollarkeeks,False
1703,1810_01,Mars,False,F/356/P,TRAPPIST-1e,56,False,4694,0,2661,51,0,Whee Ruité,False
1704,1811_01,Earth,True,G/285/S,PSO J318.5-22,25,False,0,0,0,0,0,Gerry Georgasey,True
1705,1811_02,Earth,False,F/347/S,TRAPPIST-1e,,,928,20,0,0,0,Gerek Georgasey,False
1706,1812_01,,False,F/357/P,TRAPPIST-1e,25,False,9,852,73,12,57,Agnesa Hickson,True
1707,1813_01,Earth,False,F/358/P,55 Cancri e,18,False,0,0,454,0,263,Allara Cainghannon,False
1708,1816_01,Europa,False,C/68/S,TRAPPIST-1e,60,True,1891,640,0,360,52,Naosura Dicomeng,True
1709,1816_02,Europa,False,C/68/S,TRAPPIST-1e,41,False,0,2334,1,6,23,Shail Tertchty,True
1710,1817_01,Earth,False,F/349/S,PSO J318.5-22,16,False,112,0,38,77,443,Marky Lanks,False
1711,1818_01,Earth,True,G/297/P,TRAPPIST-1e,17,False,0,0,0,0,0,Felia Portananney,True
1712,1821_01,Earth,False,G/298/P,TRAPPIST-1e,26,False,,4,361,0,19,Ronna Cohendright,False
1713,1822_01,Earth,False,G/299/P,TRAPPIST-1e,31,False,2,811,0,0,0,Charly Mirez,True
1714,1823_01,,False,,TRAPPIST-1e,67,False,143,68,496,182,9,Loree Byerson,True
1715,1826_01,Earth,False,F/351/S,55 Cancri e,16,False,,231,569,2,0,Mollen Lewintos,False
1716,1827_01,Earth,False,F/352/S,55 Cancri e,24,False,0,94,1,56,427,Chrisa Norrison,False
1717,1828_01,Earth,False,F/361/P,,19,False,0,1333,3,624,254,Thelix Hultz,True
1718,1829_01,Europa,False,D/56/P,55 Cancri e,48,False,0,3578,80,123,,,True
1719,1829_02,Europa,False,D/56/P,TRAPPIST-1e,30,False,1,6398,0,2,295,Propsh Clumshangs,True
1720,1829_03,Europa,False,D/56/P,TRAPPIST-1e,22,False,0,8882,21,2204,19,Luxion Clumshangs,True
1721,1829_04,Europa,False,D/56/P,TRAPPIST-1e,28,True,0,4424,3,207,1572,Hadiram Gloother,True
1722,1829_05,Europa,True,D/56/P,55 Cancri e,23,False,0,0,0,0,0,Atrinon Persed,True
1723,1829_06,Europa,False,D/56/P,TRAPPIST-1e,29,False,0,699,0,0,1955,Ankark Persed,False
1724,1831_01,Earth,True,G/288/S,TRAPPIST-1e,22,False,0,0,0,0,,Almary Gordanieves,False
1725,1833_01,Europa,False,C/61/P,55 Cancri e,48,False,140,127,0,4102,521,Mirark Scoudelle,False
1726,1834_01,Mars,False,F/354/S,,26,False,17,0,1582,0,0,,True
1727,1836_01,Earth,False,F/362/P,TRAPPIST-1e,23,False,1639,1218,0,1,0,Ronne Meleon,True
1728,1841_01,Earth,False,F/365/P,TRAPPIST-1e,55,False,1104,0,0,0,0,Ivaney Flynney,False
1729,1843_01,Europa,False,E/112/P,TRAPPIST-1e,46,False,2249,153,137,,194,Saxinon Unaasor,False
1730,1844_01,Earth,False,F/355/S,PSO J318.5-22,38,False,0,0,0,0,1381,Andan Stannondez,False
1731,1844_02,Earth,True,G/289/S,TRAPPIST-1e,2,False,0,0,0,0,0,Garley Stannondez,True
1732,1844_03,Earth,True,G/289/S,TRAPPIST-1e,3,False,0,0,0,0,0,Winia Stannondez,True
1733,1846_01,Earth,False,F/366/P,TRAPPIST-1e,20,False,0,0,0,788,16,Elicia Mejiamsey,False
1734,1847_01,Earth,False,G/290/S,TRAPPIST-1e,65,False,5,317,,0,123,Jaimez Tuckers,False
1735,1848_01,Earth,False,G/291/S,TRAPPIST-1e,,False,181,0,2,0,663,Hellia Gilleranks,False
1736,1849_01,Earth,False,F/367/P,TRAPPIST-1e,25,False,113,0,0,1282,0,Antone Sellentry,False
1737,1850_01,Earth,False,F/356/S,PSO J318.5-22,54,False,0,316,257,0,0,Troya Schwardson,False
1738,1850_02,Earth,False,F/356/S,55 Cancri e,25,False,0,0,1,735,25,Leene Schwardson,False
1739,1853_01,Earth,True,G/302/P,TRAPPIST-1e,14,False,0,0,0,0,0,Annez Webstenson,True
1740,1854_01,Europa,False,A/22/S,55 Cancri e,53,False,0,13527,0,0,771,Gorab Unprive,True
1741,1855_01,Earth,True,G/303/P,TRAPPIST-1e,0,False,0,0,0,0,0,Ellena Jenson,True
1742,1855_02,Earth,False,E/113/P,TRAPPIST-1e,39,False,0,43,864,0,85,Mabela Jenson,False
1743,1856_01,Earth,False,F/368/P,TRAPPIST-1e,22,False,8,710,0,27,0,Adriet Combson,True
1744,1857_01,Mars,False,D/63/S,55 Cancri e,31,False,120,0,657,52,0,Pios Emone,False
1745,1859_01,Mars,True,F/357/S,,24,False,0,0,0,0,0,Slix Seen,True
1746,1860_01,Europa,False,A/13/P,TRAPPIST-1e,35,True,0,1,0,0,3156,Caiah Headfair,False
1747,1860_02,Europa,False,A/13/P,55 Cancri e,35,False,95,3441,0,391,318,Krazet Headfair,False
1748,1861_01,Mars,True,F/358/S,TRAPPIST-1e,32,False,0,0,0,0,0,Choney Clake,True
1749,1861_02,Mars,False,F/358/S,TRAPPIST-1e,61,False,953,415,974,0,133,Apix Clake,False
1750,1863_01,Earth,False,F/370/P,55 Cancri e,58,False,14,0,1081,0,0,Bony Handertiz,True
1751,1864_01,Mars,False,D/64/S,TRAPPIST-1e,26,False,1752,22,0,4,,Hone Erflé,False
1752,1865_01,Earth,True,G/292/S,TRAPPIST-1e,4,,0,0,0,0,0,Elanda Roses,False
1753,1865_02,Earth,False,G/292/S,TRAPPIST-1e,1,False,0,0,0,0,0,Dandra Roses,False
1754,1865_03,Earth,False,G/292/S,TRAPPIST-1e,8,False,0,0,0,0,0,Idary Owery,True
1755,1865_04,Earth,False,G/292/S,TRAPPIST-1e,7,False,0,0,0,0,,,False
1756,1865_05,Earth,,G/292/S,TRAPPIST-1e,25,False,0,60,0,646,1115,Terly Roses,False
1757,1865_06,,False,G/292/S,TRAPPIST-1e,6,False,0,0,0,0,0,Racyle Roses,False
1758,1866_01,Earth,False,F/371/P,TRAPPIST-1e,29,False,0,0,0,0,865,Billey Wolffy,False
1759,1868_01,Mars,True,F/372/P,TRAPPIST-1e,64,False,0,0,0,0,0,Sug Fincy,True
1760,1871_01,Europa,False,C/70/S,TRAPPIST-1e,31,,0,1983,0,172,52,Aston Spedlybood,True
1761,1872_01,Mars,True,E/139/S,TRAPPIST-1e,25,False,0,0,0,0,0,Stote Wala,False
1762,1873_01,Earth,True,G/293/S,TRAPPIST-1e,30,False,0,,0,0,0,Shalle Barrison,True
1763,1874_01,Earth,True,G/305/P,TRAPPIST-1e,0,False,0,0,0,0,0,Armene Woodgezalez,False
1764,1874_02,Earth,,F/374/P,PSO J318.5-22,29,False,0,0,0,486,1479,Vanley Woodgezalez,False
1765,1877_01,Earth,False,G/306/P,TRAPPIST-1e,37,False,28,25,26,806,3,Raque Ellahan,False
1766,1878_01,Earth,False,F/375/P,TRAPPIST-1e,49,False,0,0,0,724,0,Fanna Chenson,False
1767,1879_01,Europa,False,D/58/P,TRAPPIST-1e,36,False,0,583,1789,19,1009,Alhair Inderly,False
1768,1880_01,Earth,False,F/376/P,55 Cancri e,20,False,470,128,0,0,9,Valey Clean,False
1769,1881_01,Earth,False,F/377/P,TRAPPIST-1e,20,False,2215,0,0,86,0,Samie Valey,True
1770,1882_01,Europa,,C/71/S,55 Cancri e,18,False,0,16263,72,0,15,Magnon Antcal,True
1771,1882_02,Europa,True,,55 Cancri e,17,False,0,0,0,0,0,Phonons Antcal,True
1772,1884_01,Mars,True,E/140/S,TRAPPIST-1e,48,False,0,0,0,0,0,Whers Meake,False
1773,1886_01,Earth,False,E/141/S,TRAPPIST-1e,26,False,0,3,176,611,0,Briane Morrows,False
1774,1887_01,Earth,False,G/295/S,TRAPPIST-1e,35,False,0,88,718,46,0,Wilmay Pooley,False
1775,1888_01,Earth,False,F/361/S,TRAPPIST-1e,30,False,116,0,0,728,29,Benda Barrelliver,True
1776,1889_01,Earth,False,F/378/P,TRAPPIST-1e,22,False,0,0,22,0,702,Vandy Hewson,False
1777,1889_02,Earth,True,G/307/P,TRAPPIST-1e,5,False,0,0,0,0,0,Lerome Hewson,False
1778,1890_01,Earth,True,G/308/P,55 Cancri e,43,False,0,0,0,0,0,Beathy Englence,False
1779,1891_01,Mars,True,E/142/S,TRAPPIST-1e,52,False,0,0,0,0,0,,False
1780,1892_01,Europa,False,D/59/P,TRAPPIST-1e,50,False,5,809,0,309,731,Coxark Couseced,True
1781,1892_02,Europa,False,,TRAPPIST-1e,29,False,4,841,0,363,1107,Ashira Stpingepid,True
1782,1892_03,Europa,False,D/59/P,55 Cancri e,19,False,0,748,158,5037,44,Schird Stpingepid,False
1783,1897_01,Europa,False,C/72/S,55 Cancri e,39,False,0,10153,1,78,5063,Zaurion Gocent,True
1784,1897_02,Europa,False,C/72/S,TRAPPIST-1e,38,False,0,354,0,1806,0,Arino Gocent,True
1785,1898_01,Earth,True,G/296/S,55 Cancri e,21,False,,0,0,0,0,Walles Fishopper,False
1786,1899_01,Earth,False,G/297/S,PSO J318.5-22,25,False,11,44,397,0,0,Sylvin Curton,False
1787,1901_01,Europa,True,A/14/P,55 Cancri e,42,False,0,0,0,0,0,Castork Tractive,True
1788,1901_02,Europa,True,A/14/P,55 Cancri e,36,False,0,0,0,0,0,Neshath Tractive,True
1789,1902_01,Earth,False,G/298/S,TRAPPIST-1e,19,False,42,0,345,1431,0,Benny Carvis,False
1790,1903_01,Earth,True,G/309/P,TRAPPIST-1e,42,False,0,0,0,0,0,Brina Loway,False
1791,1905_01,Earth,False,F/364/S,55 Cancri e,40,False,1465,39,0,0,1225,Kimena Torrez,False
1792,1906_01,Earth,True,G/299/S,TRAPPIST-1e,14,False,0,0,0,0,0,Claura Booneid,False
1793,1907_01,Europa,False,D/60/P,TRAPPIST-1e,50,False,,1810,0,126,247,Axionif Neceriont,False
1794,1908_01,Mars,False,E/115/P,TRAPPIST-1e,18,False,1218,0,34,1095,0,Herms Chcak,False
1795,1911_01,Earth,False,G/300/S,TRAPPIST-1e,46,False,8,652,0,5,90,Dia Cartez,False
1796,1915_01,Earth,False,E/116/P,TRAPPIST-1e,,False,0,51,0,37,704,Letta Hurchez,False
1797,1916_01,Europa,True,D/61/P,TRAPPIST-1e,15,False,0,0,0,0,0,Cheddin Castery,True
1798,1916_02,Europa,False,D/61/P,55 Cancri e,22,False,1744,79,0,12,1514,,False
1799,1918_01,Europa,True,A/23/S,TRAPPIST-1e,0,False,0,0,0,0,0,Nesham Assibler,False
1800,1918_02,Europa,True,A/23/S,TRAPPIST-1e,52,False,0,0,0,0,0,Sheleb Assibler,True
1801,1918_03,Europa,False,A/23/S,TRAPPIST-1e,38,False,34,2043,0,1339,0,Hallux Assibler,True
1802,1920_01,Mars,False,E/117/P,TRAPPIST-1e,46,False,731,0,288,0,2,Burbix Horte,False
1803,1922_01,Earth,True,G/303/S,55 Cancri e,23,False,0,0,0,0,0,Tonald Hickson,False
1804,1923_01,Europa,False,C/65/P,TRAPPIST-1e,63,False,0,4286,18,4,872,Wasaleh Dister,True
1805,1923_02,Europa,True,C/65/P,55 Cancri e,24,False,0,0,0,0,0,Ranan Dister,True
1806,1925_01,Earth,True,G/304/S,TRAPPIST-1e,50,False,0,0,0,0,0,Olgary Matts,False
1807,1926_01,,True,G/305/S,TRAPPIST-1e,20,False,0,0,0,0,0,Billey Conney,False
1808,1927_01,Mars,False,D/66/S,TRAPPIST-1e,55,False,2424,0,1,0,284,Trohs Hapie,False
1809,1928_01,Earth,False,E/144/S,PSO J318.5-22,21,False,0,0,107,166,388,Leence Anthon,True
1810,1931_01,Europa,True,C/73/S,55 Cancri e,56,False,0,0,0,0,0,Kumark Dressink,True
1811,1933_01,Earth,False,E/118/P,TRAPPIST-1e,45,False,10,0,0,,0,Timyra Hammons,True
1812,1935_01,Earth,True,G/307/S,55 Cancri e,18,False,0,0,0,0,0,Sharie Gallenry,False
1813,1937_01,Earth,False,F/368/S,TRAPPIST-1e,47,False,7,877,17,0,0,Therly Knoxtones,False
1814,1938_01,Earth,False,F/369/S,TRAPPIST-1e,36,False,0,0,1508,110,117,Gretty Charpelaney,True
1815,1939_01,Mars,False,F/385/P,TRAPPIST-1e,57,True,975,0,295,39,0,Wacks Burta,False
1816,1939_02,Mars,False,D/62/P,TRAPPIST-1e,13,False,3037,10,43,0,0,Sex Burta,False
1817,1940_01,Mars,False,F/386/P,TRAPPIST-1e,27,False,120,0,1476,3,0,Wins Bate,False
1818,1941_01,Earth,False,F/370/S,TRAPPIST-1e,20,False,717,0,0,0,0,Man Hendrewsons,False
1819,1942_01,Earth,False,G/312/P,TRAPPIST-1e,47,False,0,444,328,56,,Gerly Gaineyerson,False
1820,1945_01,Earth,False,E/120/P,TRAPPIST-1e,15,False,0,0,787,0,0,Ambert Guezaley,False
1821,1946_01,Earth,False,G/313/P,TRAPPIST-1e,34,False,0,0,53,731,0,Rayley Castannison,False
1822,1947_01,Earth,False,F/372/S,TRAPPIST-1e,21,False,942,0,0,0,7,Lorian Vandan,False
1823,1950_01,Earth,False,F/374/S,TRAPPIST-1e,51,False,0,0,0,101,1357,Tonyn Welles,False
1824,1952_01,Earth,False,E/121/P,TRAPPIST-1e,23,False,382,0,398,8,0,,False
1825,1953_01,Earth,False,F/387/P,TRAPPIST-1e,58,False,0,0,0,0,717,Verney Bradlerson,False
1826,1956_01,Mars,False,D/68/S,TRAPPIST-1e,37,False,2765,0,1134,0,0,,False
1827,1956_02,Mars,False,D/68/S,PSO J318.5-22,44,,708,0,5,0,74,Mesh Pread,True
1828,1957_01,Earth,True,G/309/S,TRAPPIST-1e,25,False,0,0,0,0,0,Patoya Maynardner,False
1829,1959_01,Europa,True,C/66/P,TRAPPIST-1e,15,False,0,0,0,0,0,Weion Exibuctich,True
1830,1959_02,Europa,False,C/66/P,TRAPPIST-1e,40,False,0,382,0,1,3822,,False
1831,1959_03,Europa,False,C/66/P,55 Cancri e,29,False,0,433,4899,393,260,Menchah Exibuctich,True
1832,1960_01,Earth,True,E/122/P,TRAPPIST-1e,36,False,0,0,0,0,0,Deanny Lynnerett,True
1833,1960_02,Earth,False,E/122/P,PSO J318.5-22,21,False,0,0,677,4,0,Joana Lynnerett,True
1834,1961_01,Earth,False,G/315/P,TRAPPIST-1e,35,False,302,6,0,6,613,Kayne Giller,True
1835,1962_01,Earth,False,F/390/P,TRAPPIST-1e,24,False,3,361,94,824,160,Verek Buckeenez,False
1836,1962_02,Earth,False,G/316/P,55 Cancri e,2,False,0,0,0,0,0,Jasony Buckeenez,False
1837,1962_03,Earth,True,G/316/P,TRAPPIST-1e,0,False,,0,0,0,0,Dixiel Ryanga,True
1838,1963_01,Earth,False,F/391/P,TRAPPIST-1e,43,False,0,0,0,1200,17,Aarone Fowlaney,False
1839,1964_01,Europa,False,C/74/S,TRAPPIST-1e,63,False,,869,1,375,3377,Altara Righturter,False
1840,1967_01,Earth,True,G/318/P,TRAPPIST-1e,30,,0,0,0,0,0,Megany Humphreyes,True
1841,1968_01,Earth,True,G/319/P,PSO J318.5-22,38,False,0,0,0,0,0,Delody Traverdy,True
1842,1969_01,Europa,False,C/75/S,55 Cancri e,27,False,,21066,0,2448,2293,Unukath Sandul,True
1843,1971_01,Earth,False,F/375/S,PSO J318.5-22,54,False,3,0,56,633,0,Megany Irwinson,False
1844,1973_01,Europa,True,A/24/S,55 Cancri e,39,False,0,0,0,0,0,Gomeron Clindy,True
1845,1974_01,Mars,False,D/63/P,TRAPPIST-1e,41,False,3702,0,1,0,18,Sugark Cusa,False
1846,1975_01,Earth,False,G/310/S,TRAPPIST-1e,22,False,0,0,0,10,761,Jeandy Hobbinson,False
1847,1976_01,Europa,False,B/82/S,55 Cancri e,23,False,0,8037,,1,2,Sadirab Craleve,True
1848,1976_02,Europa,False,B/82/S,TRAPPIST-1e,34,False,15,3578,0,,473,Alam Lansuffle,True
1849,1976_03,Europa,True,B/82/S,55 Cancri e,26,True,0,0,0,0,0,Cellah Lansuffle,True
1850,1976_04,Europa,False,B/82/S,TRAPPIST-1e,39,False,1,2972,0,3175,1,Zinoth Lansuffle,False
1851,1976_05,Europa,True,B/82/S,55 Cancri e,15,False,0,0,0,0,0,Plas Lansuffle,True
1852,1976_06,Europa,True,B/82/S,TRAPPIST-1e,64,False,0,0,0,0,0,Wasaleh Lansuffle,True
1853,1976_07,Europa,True,B/82/S,TRAPPIST-1e,25,False,0,0,0,0,0,Alaslon Craleve,True
1854,1977_01,Mars,True,F/393/P,TRAPPIST-1e,35,False,0,0,0,0,0,Froder Paska,True
1855,1978_01,,True,G/311/S,TRAPPIST-1e,19,False,0,0,0,0,0,,True
1856,1979_01,Earth,False,F/376/S,TRAPPIST-1e,26,False,401,0,693,62,0,Delley Moodson,False
1857,1980_01,Earth,True,G/312/S,TRAPPIST-1e,3,False,0,0,0,0,0,Scotte Browlerson,True
1858,1980_02,Earth,False,G/312/S,TRAPPIST-1e,29,False,1434,5,0,0,0,Man Freevenson,False
1859,1980_03,Earth,True,G/312/S,TRAPPIST-1e,44,False,0,0,0,0,0,Penne Browlerson,True
1860,1981_01,Earth,False,E/124/P,TRAPPIST-1e,27,False,196,602,0,0,198,Julion Cobson,False
1861,1983_01,Earth,False,G/320/P,PSO J318.5-22,17,False,414,0,139,28,173,Felia Cooperkins,False
1862,1984_01,Europa,False,,55 Cancri e,37,False,0,3166,0,91,6,Mesath Wassid,True
1863,1985_01,Mars,True,F/394/P,55 Cancri e,19,False,0,0,0,0,0,Apuffs Facle,True
1864,1988_01,Earth,True,G/321/P,TRAPPIST-1e,44,False,0,0,0,0,0,Eleaha Wallerson,False
1865,1991_01,Earth,False,F/378/S,55 Cancri e,22,,0,0,30,499,138,Leenny Palmes,False
1866,1991_02,Earth,False,E/146/S,TRAPPIST-1e,22,False,213,85,352,12,1,Aude Palmes,True
1867,1992_01,Mars,True,F/379/S,TRAPPIST-1e,21,False,,0,0,0,0,Lucan Killé,True
1868,1993_01,Earth,False,F/380/S,TRAPPIST-1e,31,False,1062,0,802,71,0,Lorey Fishopper,False
1869,1994_01,Earth,False,E/125/P,TRAPPIST-1e,17,False,0,0,249,537,5,Cary Pagedy,True
1870,1995_01,Earth,False,G/314/S,PSO J318.5-22,30,False,231,0,0,274,26,Gerry Sterreray,False
1871,1996_01,Earth,False,F/381/S,TRAPPIST-1e,15,False,12,25,197,631,0,Sallie Fryan,False
1872,1997_01,Earth,,G/315/S,TRAPPIST-1e,42,False,37,1670,0,0,0,Joyn Hartley,True
1873,1999_01,Earth,False,F/383/S,TRAPPIST-1e,55,False,373,1,1,496,0,Shelle Kimons,False
1874,2000_01,Europa,False,C/76/S,55 Cancri e,28,False,5,2676,13,0,157,Weia Plattering,True
1875,2001_01,Earth,False,F/396/P,TRAPPIST-1e,33,False,673,194,548,59,40,All Pittler,False
1876,2003_01,Earth,False,G/323/P,TRAPPIST-1e,19,,3,6,20,60,719,Viviay Oconley,False
1877,2006_01,Earth,False,F/386/S,TRAPPIST-1e,24,False,,856,0,0,5,Eriky Moorez,False
1878,2006_02,Earth,False,G/317/S,TRAPPIST-1e,4,False,0,0,0,0,0,Crisey Moorez,False
1879,2006_03,Earth,True,G/317/S,TRAPPIST-1e,2,False,0,0,0,0,0,Joana Moorez,False
1880,2007_01,Europa,False,A/25/S,55 Cancri e,30,False,0,5734,0,5,1,Aviton Gocent,True
1881,2009_01,Europa,False,B/59/P,TRAPPIST-1e,31,False,0,0,0,0,0,Aldibah Contery,False
1882,2009_02,Europa,True,B/59/P,TRAPPIST-1e,17,False,0,0,0,0,0,Cheliak Contery,True
1883,2009_03,Europa,True,B/59/P,55 Cancri e,40,False,0,0,0,0,0,Gluebah Contery,True
1884,2010_01,Earth,True,G/324/P,PSO J318.5-22,33,False,0,0,0,0,,Candyn Gregordy,True
1885,2011_01,Earth,True,G/318/S,PSO J318.5-22,46,False,0,0,0,0,,Tonyn Bartines,False
1886,2012_01,Europa,False,B/60/P,55 Cancri e,30,True,1250,865,0,3725,5416,Mirakis Amincrerus,False
1887,2013_01,Earth,False,F/398/P,TRAPPIST-1e,17,False,0,0,0,0,804,Emmax Water,False
1888,2015_01,Earth,False,F/387/S,TRAPPIST-1e,19,False,1139,18,0,0,671,Fayene Hickett,True
1889,2019_01,Europa,False,B/83/S,55 Cancri e,22,False,0,5183,0,1080,2,Dirfak Oppressive,True
1890,2019_02,Europa,,B/83/S,55 Cancri e,20,False,0,162,0,148,7619,Okulus Oppressive,False
1891,2022_01,Earth,False,F/390/S,PSO J318.5-22,36,False,0,809,0,86,0,Gracia Houseson,False
1892,2024_01,,False,G/322/S,TRAPPIST-1e,0,False,0,0,0,0,0,Ellard Kinson,True
1893,2024_02,Earth,False,E/150/S,55 Cancri e,17,False,44,1535,10,51,0,Ianne Kinson,True
1894,2026_01,Earth,True,G/323/S,TRAPPIST-1e,,False,0,0,0,0,0,Marlly Warrishales,True
1895,2026_02,Earth,True,G/323/S,PSO J318.5-22,15,False,0,0,0,0,0,Franda Warrishales,True
1896,2026_03,Earth,False,G/323/S,TRAPPIST-1e,20,False,0,4,429,0,287,Heald Alldson,False
1897,2027_01,Earth,False,F/399/P,55 Cancri e,19,False,30,1,1051,0,6,Iree Oconley,True
1898,2028_01,Earth,False,F/391/S,PSO J318.5-22,24,False,662,0,0,0,9,Louisa Pooles,False
1899,2029_01,Earth,False,F/400/P,55 Cancri e,43,False,0,6,730,1,0,Lyne Camerrison,False
1900,2032_01,Mars,True,F/402/P,TRAPPIST-1e,26,False,0,0,0,0,0,Powl Shcad,True
1901,2034_01,Earth,False,F/393/S,TRAPPIST-1e,42,False,399,75,38,771,0,Anton Pearsalason,False
1902,2038_01,Earth,False,F/404/P,TRAPPIST-1e,21,False,6,133,503,0,2,Racyle Ingston,False
1903,2040_01,Europa,True,B/85/S,TRAPPIST-1e,50,False,0,0,0,0,0,Lesaten Stiven,True
1904,2040_02,Europa,True,B/85/S,TRAPPIST-1e,25,False,0,0,0,0,0,Alramak Stiven,True
1905,2041_01,Earth,True,G/327/P,TRAPPIST-1e,64,False,,0,0,0,0,Pattin Weavesend,True
1906,2042_01,Earth,False,F/394/S,TRAPPIST-1e,50,False,0,0,0,785,19,Rosiey Floways,False
1907,2043_01,Mars,True,F/395/S,TRAPPIST-1e,24,False,,0,0,0,0,Goles Teake,True
1908,2044_01,Earth,False,F/396/S,TRAPPIST-1e,27,,0,0,634,1,23,Breney Conleydenan,True
1909,2045_01,Earth,True,G/324/S,55 Cancri e,42,False,0,0,0,0,,Gaylah Whitneyes,True
1910,2046_01,Earth,True,G/328/P,55 Cancri e,30,False,0,0,0,0,0,Luison Beston,False
1911,2051_01,Earth,False,E/126/P,TRAPPIST-1e,20,False,2,0,694,0,22,,True
1912,2052_01,Mars,False,E/151/S,TRAPPIST-1e,31,False,162,1211,4,0,1,Jele Balle,True
1913,2053_01,Europa,False,C/68/P,55 Cancri e,26,False,281,741,13,0,4724,Tabbah Wasede,False
1914,2054_01,Europa,False,C/69/P,55 Cancri e,39,False,0,,0,1528,1119,Alark Stivelte,False
1915,2055_01,Earth,False,G/330/P,TRAPPIST-1e,,False,0,0,0,0,0,Belly Woodwinez,False
1916,2055_02,,False,G/330/P,PSO J318.5-22,32,False,0,58,0,0,642,Sall Woodwinez,True
1917,2055_03,Earth,True,G/330/P,TRAPPIST-1e,25,False,0,0,0,0,0,,True
1918,2055_04,Earth,False,G/330/P,TRAPPIST-1e,6,False,0,0,0,0,0,Lesley Woodwinez,True
1919,2055_05,Earth,True,G/330/P,TRAPPIST-1e,3,False,0,0,0,0,0,Harlen Woodwinez,True
1920,2055_06,Earth,True,G/330/P,TRAPPIST-1e,11,False,0,0,0,0,0,Janee Canton,False
1921,2056_01,Earth,True,G/331/P,TRAPPIST-1e,52,False,0,0,0,0,0,Marynk Hanghanson,False
1922,2056_02,Earth,False,F/407/P,TRAPPIST-1e,14,False,16,0,0,712,149,Claura Hanghanson,False
1923,2056_03,Earth,False,F/407/P,TRAPPIST-1e,68,False,0,286,0,1739,13,Elany Hanghanson,False
1924,2056_04,Earth,True,G/331/P,PSO J318.5-22,18,False,0,0,0,0,0,Philia Hanghanson,True
1925,2059_01,Earth,False,G/333/P,TRAPPIST-1e,55,False,2,0,0,0,907,Ellena Moodmandez,True
1926,2060_01,,False,G/327/S,55 Cancri e,22,False,1430,0,0,0,423,Anniey Baketton,False
1927,2061_01,Europa,False,D/65/P,TRAPPIST-1e,34,False,0,5063,0,56,327,Dscha Sedece,True
1928,2062_01,Mars,,F/398/S,TRAPPIST-1e,17,False,583,0,753,0,0,,False
1929,2063_01,Earth,True,G/328/S,PSO J318.5-22,38,False,0,0,0,0,0,Mistie Leonaldez,False
1930,2065_01,Earth,False,F/410/P,TRAPPIST-1e,13,False,12,0,0,0,1963,Lavey Jeffey,False
1931,2066_01,Earth,True,G/329/S,TRAPPIST-1e,19,False,0,0,0,0,0,Bryany Chapmaney,True
1932,2067_01,Europa,True,C/70/P,TRAPPIST-1e,30,False,0,0,0,0,0,Alatrin Sprender,True
1933,2067_02,Europa,False,C/70/P,TRAPPIST-1e,27,True,0,0,72,668,2713,Asellan Sprender,False
1934,2070_01,Earth,False,E/127/P,TRAPPIST-1e,17,False,,1,533,326,0,Sanda Gilleyons,True
1935,2071_01,Europa,False,C/78/S,55 Cancri e,45,False,0,3559,0,3615,163,Zaninon Subateful,False
1936,2071_02,Europa,False,C/78/S,55 Cancri e,28,False,167,2406,71,283,650,Alduson Subateful,True
1937,2073_01,Earth,False,F/401/S,TRAPPIST-1e,23,False,177,0,7,0,448,Landa Rivanseney,False
1938,2074_01,Europa,False,D/69/S,TRAPPIST-1e,24,False,1289,3343,0,4996,729,Sadir Alaring,False
1939,2074_02,Europa,False,D/69/S,TRAPPIST-1e,23,False,9,4081,0,0,16,Mergas Alaring,True
1940,2075_01,Earth,False,F/402/S,55 Cancri e,29,False,270,0,0,25,343,Janne Yatters,False
1941,2080_01,Earth,False,G/334/P,TRAPPIST-1e,46,False,430,0,340,52,61,Henryn Joycerton,False
1942,2081_01,Earth,False,F/411/P,PSO J318.5-22,17,False,8,911,0,0,0,Brie Moodsey,True
1943,2082_01,Earth,False,G/335/P,TRAPPIST-1e,20,False,0,0,4,35,769,Carlie Kirks,False
1944,2083_01,Earth,False,F/407/S,TRAPPIST-1e,24,False,121,20,0,68,506,Wen Gibbsonton,False
